"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_chain_of_trust <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","no","",""
"cert_expirationStatus <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","MEDIUM","expires < 60 days (32)","",""
"cert_notBefore <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","2024-08-10 03:11","",""
"cert_notAfter <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","MEDIUM","2024-11-08 03:11","",""
"cert_extlifeSpan <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","http://c.pki.goog/we1/-9wMmZBDoQg.crl","",""
"cert_ocspURL <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","http://o.pki.goog/s/we1/ll8","",""
"OCSP_stapling <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","OK","offered","",""
"cert_ocspRevoked <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","OK","not revoked","",""
"cert_mustStapleExtension <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","--","",""
"DNS_CAArecord <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","LOW","--","",""
"certificate_transparency <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","no","",""
"cert_caIssuers <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","WE1 (Google Trust Services from US)","",""
