"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-java_7u25","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","No connection","",""
"clientsimulation-java_80442","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1102","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1703","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_2106","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_336","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_102e","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_315","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_350","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009r from 2025-05-16)","",""
"rating_doc","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","100","",""
